id,activityhour,steptotal,hour_steps,day_of_week_steps,calories,hour_calories,day_of_week_calories
5577150313,2016-04-12 16:00:00,1653,16,Tuesday,263,16,Tuesday
5577150313,2016-04-12 17:00:00,229,17,Tuesday,140,17,Tuesday
5577150313,2016-04-12 18:00:00,222,18,Tuesday,113,18,Tuesday
5577150313,2016-04-12 19:00:00,875,19,Tuesday,303,19,Tuesday
5577150313,2016-04-12 20:00:00,216,20,Tuesday,128,20,Tuesday
5577150313,2016-04-12 21:00:00,105,21,Tuesday,98,21,Tuesday
5577150313,2016-04-12 22:00:00,36,22,Tuesday,83,22,Tuesday
5577150313,2016-04-12 23:00:00,0,23,Tuesday,77,23,Tuesday
5577150313,2016-04-13 00:00:00,0,0,Wednesday,78,0,Wednesday
5577150313,2016-04-13 01:00:00,0,1,Wednesday,78,1,Wednesday
5577150313,2016-04-13 02:00:00,6,2,Wednesday,80,2,Wednesday
5577150313,2016-04-13 03:00:00,8,3,Wednesday,79,3,Wednesday
5577150313,2016-04-13 04:00:00,64,4,Wednesday,84,4,Wednesday
5577150313,2016-04-13 05:00:00,32,5,Wednesday,86,5,Wednesday
5577150313,2016-04-13 06:00:00,1908,6,Wednesday,241,6,Wednesday
5577150313,2016-04-13 07:00:00,219,7,Wednesday,106,7,Wednesday
5577150313,2016-04-13 08:00:00,366,8,Wednesday,113,8,Wednesday
5577150313,2016-04-13 09:00:00,71,9,Wednesday,92,9,Wednesday
5577150313,2016-04-13 10:00:00,285,10,Wednesday,117,10,Wednesday
5577150313,2016-04-13 11:00:00,467,11,Wednesday,117,11,Wednesday
5577150313,2016-04-13 12:00:00,0,12,Wednesday,77,12,Wednesday
5577150313,2016-04-13 13:00:00,0,13,Wednesday,77,13,Wednesday
5577150313,2016-04-13 14:00:00,0,14,Wednesday,77,14,Wednesday
5577150313,2016-04-13 15:00:00,0,15,Wednesday,77,15,Wednesday
5577150313,2016-04-13 16:00:00,0,16,Wednesday,77,16,Wednesday
5577150313,2016-04-13 17:00:00,420,17,Wednesday,171,17,Wednesday
5577150313,2016-04-13 18:00:00,0,18,Wednesday,90,18,Wednesday
5577150313,2016-04-13 19:00:00,339,19,Wednesday,115,19,Wednesday
5577150313,2016-04-13 20:00:00,869,20,Wednesday,273,20,Wednesday
5577150313,2016-04-13 21:00:00,23,21,Wednesday,92,21,Wednesday
5577150313,2016-04-13 22:00:00,0,22,Wednesday,77,22,Wednesday
5577150313,2016-04-13 23:00:00,0,23,Wednesday,78,23,Wednesday
5577150313,2016-04-14 00:00:00,72,0,Thursday,85,0,Thursday
5577150313,2016-04-14 01:00:00,0,1,Thursday,77,1,Thursday
5577150313,2016-04-14 02:00:00,0,2,Thursday,78,2,Thursday
5577150313,2016-04-14 03:00:00,0,3,Thursday,78,3,Thursday
5577150313,2016-04-14 04:00:00,6,4,Thursday,79,4,Thursday
5577150313,2016-04-14 05:00:00,158,5,Thursday,107,5,Thursday
5577150313,2016-04-14 06:00:00,1410,6,Thursday,414,6,Thursday
5577150313,2016-04-14 07:00:00,430,7,Thursday,166,7,Thursday
5577150313,2016-04-14 08:00:00,98,8,Thursday,110,8,Thursday
5577150313,2016-04-14 09:00:00,124,9,Thursday,113,9,Thursday
5577150313,2016-04-14 10:00:00,0,10,Thursday,93,10,Thursday
5577150313,2016-04-14 11:00:00,1444,11,Thursday,354,11,Thursday
5577150313,2016-04-14 12:00:00,267,12,Thursday,140,12,Thursday
5577150313,2016-04-14 13:00:00,169,13,Thursday,122,13,Thursday
5577150313,2016-04-14 14:00:00,1489,14,Thursday,574,14,Thursday
5577150313,2016-04-14 15:00:00,870,15,Thursday,303,15,Thursday
5577150313,2016-04-14 16:00:00,582,16,Thursday,293,16,Thursday
5577150313,2016-04-14 17:00:00,205,17,Thursday,143,17,Thursday
5577150313,2016-04-14 18:00:00,119,18,Thursday,107,18,Thursday
5577150313,2016-04-14 19:00:00,688,19,Thursday,240,19,Thursday
5577150313,2016-04-14 20:00:00,351,20,Thursday,154,20,Thursday
5577150313,2016-04-14 21:00:00,100,21,Thursday,107,21,Thursday
5577150313,2016-04-14 22:00:00,14,22,Thursday,82,22,Thursday
5577150313,2016-04-14 23:00:00,0,23,Thursday,78,23,Thursday
5577150313,2016-04-15 00:00:00,48,0,Friday,83,0,Friday
5577150313,2016-04-15 01:00:00,0,1,Friday,78,1,Friday
5577150313,2016-04-15 02:00:00,5,2,Friday,78,2,Friday
5577150313,2016-04-15 03:00:00,6,3,Friday,78,3,Friday
5577150313,2016-04-15 04:00:00,9,4,Friday,79,4,Friday
5577150313,2016-04-15 05:00:00,787,5,Friday,153,5,Friday
5577150313,2016-04-15 06:00:00,1822,6,Friday,425,6,Friday
5577150313,2016-04-15 07:00:00,239,7,Friday,173,7,Friday
5577150313,2016-04-15 08:00:00,215,8,Friday,118,8,Friday
5577150313,2016-04-15 09:00:00,199,9,Friday,126,9,Friday
5577150313,2016-04-15 10:00:00,291,10,Friday,116,10,Friday
5577150313,2016-04-15 11:00:00,1295,11,Friday,230,11,Friday
5577150313,2016-04-15 12:00:00,255,12,Friday,170,12,Friday
5577150313,2016-04-15 13:00:00,581,13,Friday,158,13,Friday
5577150313,2016-04-15 14:00:00,634,14,Friday,181,14,Friday
5577150313,2016-04-15 15:00:00,1940,15,Friday,284,15,Friday
5577150313,2016-04-15 16:00:00,288,16,Friday,160,16,Friday
5577150313,2016-04-15 17:00:00,106,17,Friday,93,17,Friday
5577150313,2016-04-15 18:00:00,785,18,Friday,229,18,Friday
5577150313,2016-04-15 19:00:00,1431,19,Friday,380,19,Friday
5577150313,2016-04-15 20:00:00,1102,20,Friday,347,20,Friday
5577150313,2016-04-15 21:00:00,4,21,Friday,95,21,Friday
5577150313,2016-04-15 22:00:00,45,22,Friday,93,22,Friday
5577150313,2016-04-15 23:00:00,0,23,Friday,76,23,Friday
5577150313,2016-04-16 00:00:00,68,0,Saturday,87,0,Saturday
5577150313,2016-04-16 01:00:00,4,1,Saturday,78,1,Saturday
5577150313,2016-04-16 02:00:00,62,2,Saturday,85,2,Saturday
5577150313,2016-04-16 03:00:00,5,3,Saturday,78,3,Saturday
5577150313,2016-04-16 04:00:00,0,4,Saturday,77,4,Saturday
5577150313,2016-04-16 05:00:00,0,5,Saturday,77,5,Saturday
5577150313,2016-04-16 06:00:00,2088,6,Saturday,284,6,Saturday
5577150313,2016-04-16 07:00:00,1525,7,Saturday,371,7,Saturday
5577150313,2016-04-16 08:00:00,85,8,Saturday,94,8,Saturday
5577150313,2016-04-16 09:00:00,4,9,Saturday,84,9,Saturday
5577150313,2016-04-16 10:00:00,1526,10,Saturday,335,10,Saturday
5577150313,2016-04-16 11:00:00,964,11,Saturday,225,11,Saturday
5577150313,2016-04-16 12:00:00,316,12,Saturday,169,12,Saturday
5577150313,2016-04-16 13:00:00,1173,13,Saturday,421,13,Saturday
5577150313,2016-04-16 14:00:00,3729,14,Saturday,612,14,Saturday
5577150313,2016-04-16 15:00:00,457,15,Saturday,155,15,Saturday
5577150313,2016-04-16 16:00:00,173,16,Saturday,107,16,Saturday
5577150313,2016-04-16 17:00:00,471,17,Saturday,157,17,Saturday
5577150313,2016-04-16 18:00:00,715,18,Saturday,237,18,Saturday
5577150313,2016-04-16 19:00:00,648,19,Saturday,198,19,Saturday
5577150313,2016-04-16 20:00:00,241,20,Saturday,111,20,Saturday
5577150313,2016-04-16 21:00:00,0,21,Saturday,76,21,Saturday
5577150313,2016-04-16 22:00:00,7,22,Saturday,78,22,Saturday
5577150313,2016-04-16 23:00:00,0,23,Saturday,76,23,Saturday
5577150313,2016-04-17 00:00:00,8,0,Sunday,78,0,Sunday
5577150313,2016-04-17 01:00:00,0,1,Sunday,76,1,Sunday
5577150313,2016-04-17 02:00:00,62,2,Sunday,83,2,Sunday
5577150313,2016-04-17 03:00:00,0,3,Sunday,76,3,Sunday
5577150313,2016-04-17 04:00:00,7,4,Sunday,78,4,Sunday
5577150313,2016-04-17 05:00:00,8,5,Sunday,78,5,Sunday
5577150313,2016-04-17 06:00:00,569,6,Sunday,249,6,Sunday
5577150313,2016-04-17 07:00:00,2249,7,Sunday,464,7,Sunday
5577150313,2016-04-17 08:00:00,312,8,Sunday,150,8,Sunday
5577150313,2016-04-17 09:00:00,807,9,Sunday,257,9,Sunday
5577150313,2016-04-17 10:00:00,1034,10,Sunday,237,10,Sunday
5577150313,2016-04-17 11:00:00,1091,11,Sunday,355,11,Sunday
5577150313,2016-04-17 12:00:00,2035,12,Sunday,562,12,Sunday
5577150313,2016-04-17 13:00:00,1695,13,Sunday,405,13,Sunday
5577150313,2016-04-17 14:00:00,401,14,Sunday,189,14,Sunday
5577150313,2016-04-17 15:00:00,222,15,Sunday,140,15,Sunday
5577150313,2016-04-17 16:00:00,23,16,Sunday,99,16,Sunday
5577150313,2016-04-17 17:00:00,6,17,Sunday,97,17,Sunday
5577150313,2016-04-17 18:00:00,401,18,Sunday,172,18,Sunday
5577150313,2016-04-17 19:00:00,186,19,Sunday,106,19,Sunday
5577150313,2016-04-17 20:00:00,382,20,Sunday,162,20,Sunday
5577150313,2016-04-17 21:00:00,719,21,Sunday,284,21,Sunday
5577150313,2016-04-17 22:00:00,14,22,Sunday,78,22,Sunday
5577150313,2016-04-17 23:00:00,0,23,Sunday,76,23,Sunday
5577150313,2016-04-18 00:00:00,0,0,Monday,76,0,Monday
5577150313,2016-04-18 01:00:00,0,1,Monday,76,1,Monday
5577150313,2016-04-18 02:00:00,0,2,Monday,76,2,Monday
5577150313,2016-04-18 03:00:00,0,3,Monday,76,3,Monday
5577150313,2016-04-18 04:00:00,0,4,Monday,76,4,Monday
5577150313,2016-04-18 05:00:00,11,5,Monday,78,5,Monday
5577150313,2016-04-18 06:00:00,0,6,Monday,77,6,Monday
5577150313,2016-04-18 07:00:00,223,7,Monday,115,7,Monday
5577150313,2016-04-18 08:00:00,41,8,Monday,100,8,Monday
5577150313,2016-04-18 09:00:00,4181,9,Monday,424,9,Monday
5577150313,2016-04-18 10:00:00,2539,10,Monday,544,10,Monday
5577150313,2016-04-18 11:00:00,11,11,Monday,128,11,Monday
5577150313,2016-04-18 12:00:00,53,12,Monday,113,12,Monday
5577150313,2016-04-18 13:00:00,7,13,Monday,81,13,Monday
5577150313,2016-04-18 14:00:00,631,14,Monday,189,14,Monday
5577150313,2016-04-18 15:00:00,56,15,Monday,193,15,Monday
5577150313,2016-04-18 16:00:00,419,16,Monday,149,16,Monday
5577150313,2016-04-18 17:00:00,134,17,Monday,112,17,Monday
5577150313,2016-04-18 18:00:00,866,18,Monday,223,18,Monday
5577150313,2016-04-18 19:00:00,362,19,Monday,268,19,Monday
5577150313,2016-04-18 20:00:00,96,20,Monday,145,20,Monday
5577150313,2016-04-18 21:00:00,248,21,Monday,138,21,Monday
5577150313,2016-04-18 22:00:00,0,22,Monday,83,22,Monday
5577150313,2016-04-18 23:00:00,15,23,Monday,85,23,Monday
5577150313,2016-04-19 00:00:00,0,0,Tuesday,80,0,Tuesday
5577150313,2016-04-19 01:00:00,0,1,Tuesday,79,1,Tuesday
5577150313,2016-04-19 02:00:00,0,2,Tuesday,80,2,Tuesday
5577150313,2016-04-19 03:00:00,0,3,Tuesday,76,3,Tuesday
5577150313,2016-04-19 04:00:00,0,4,Tuesday,77,4,Tuesday
5577150313,2016-04-19 05:00:00,0,5,Tuesday,76,5,Tuesday
5577150313,2016-04-19 06:00:00,38,6,Tuesday,87,6,Tuesday
5577150313,2016-04-19 07:00:00,3910,7,Tuesday,359,7,Tuesday
5577150313,2016-04-19 08:00:00,1704,8,Tuesday,247,8,Tuesday
5577150313,2016-04-19 09:00:00,9,9,Tuesday,102,9,Tuesday
5577150313,2016-04-19 10:00:00,176,10,Tuesday,123,10,Tuesday
5577150313,2016-04-19 11:00:00,69,11,Tuesday,106,11,Tuesday
5577150313,2016-04-19 12:00:00,929,12,Tuesday,187,12,Tuesday
5577150313,2016-04-19 13:00:00,257,13,Tuesday,139,13,Tuesday
5577150313,2016-04-19 14:00:00,2181,14,Tuesday,314,14,Tuesday
5577150313,2016-04-19 15:00:00,393,15,Tuesday,203,15,Tuesday
5577150313,2016-04-19 16:00:00,249,16,Tuesday,167,16,Tuesday
5577150313,2016-04-19 17:00:00,0,17,Tuesday,101,17,Tuesday
5577150313,2016-04-19 18:00:00,142,18,Tuesday,114,18,Tuesday
5577150313,2016-04-19 19:00:00,114,19,Tuesday,102,19,Tuesday
5577150313,2016-04-19 20:00:00,2303,20,Tuesday,414,20,Tuesday
5577150313,2016-04-19 21:00:00,74,21,Tuesday,104,21,Tuesday
5577150313,2016-04-19 22:00:00,14,22,Tuesday,82,22,Tuesday
5577150313,2016-04-19 23:00:00,12,23,Tuesday,81,23,Tuesday
5577150313,2016-04-20 00:00:00,0,0,Wednesday,78,0,Wednesday
5577150313,2016-04-20 01:00:00,0,1,Wednesday,76,1,Wednesday
5577150313,2016-04-20 02:00:00,6,2,Wednesday,78,2,Wednesday
5577150313,2016-04-20 03:00:00,4,3,Wednesday,78,3,Wednesday
5577150313,2016-04-20 04:00:00,9,4,Wednesday,78,4,Wednesday
5577150313,2016-04-20 05:00:00,0,5,Wednesday,76,5,Wednesday
5577150313,2016-04-20 06:00:00,0,6,Wednesday,76,6,Wednesday
5577150313,2016-04-20 07:00:00,0,7,Wednesday,76,7,Wednesday
5577150313,2016-04-20 08:00:00,4000,8,Wednesday,430,8,Wednesday
5577150313,2016-04-20 09:00:00,702,9,Wednesday,240,9,Wednesday
5577150313,2016-04-20 10:00:00,536,10,Wednesday,218,10,Wednesday
5577150313,2016-04-20 11:00:00,307,11,Wednesday,149,11,Wednesday
5577150313,2016-04-20 12:00:00,283,12,Wednesday,169,12,Wednesday
5577150313,2016-04-20 13:00:00,499,13,Wednesday,148,13,Wednesday
5577150313,2016-04-20 14:00:00,343,14,Wednesday,138,14,Wednesday
5577150313,2016-04-20 15:00:00,5,15,Wednesday,95,15,Wednesday
5577150313,2016-04-20 16:00:00,353,16,Wednesday,149,16,Wednesday
5577150313,2016-04-20 17:00:00,60,17,Wednesday,106,17,Wednesday
5577150313,2016-04-20 18:00:00,342,18,Wednesday,147,18,Wednesday
5577150313,2016-04-20 19:00:00,435,19,Wednesday,190,19,Wednesday
5577150313,2016-04-20 20:00:00,281,20,Wednesday,135,20,Wednesday
5577150313,2016-04-20 21:00:00,27,21,Wednesday,83,21,Wednesday
5577150313,2016-04-20 22:00:00,83,22,Wednesday,96,22,Wednesday
5577150313,2016-04-20 23:00:00,55,23,Wednesday,82,23,Wednesday
5577150313,2016-04-21 00:00:00,0,0,Thursday,79,0,Thursday
5577150313,2016-04-21 01:00:00,0,1,Thursday,76,1,Thursday
5577150313,2016-04-21 02:00:00,5,2,Thursday,79,2,Thursday
5577150313,2016-04-21 03:00:00,6,3,Thursday,78,3,Thursday
5577150313,2016-04-21 04:00:00,0,4,Thursday,76,4,Thursday
5577150313,2016-04-21 05:00:00,5,5,Thursday,79,5,Thursday
5577150313,2016-04-21 06:00:00,2017,6,Thursday,511,6,Thursday
5577150313,2016-04-21 07:00:00,326,7,Thursday,182,7,Thursday
5577150313,2016-04-21 08:00:00,382,8,Thursday,136,8,Thursday
5577150313,2016-04-21 09:00:00,230,9,Thursday,131,9,Thursday
5577150313,2016-04-21 10:00:00,0,10,Thursday,97,10,Thursday
5577150313,2016-04-21 11:00:00,1738,11,Thursday,334,11,Thursday
5577150313,2016-04-21 12:00:00,64,12,Thursday,108,12,Thursday
5577150313,2016-04-21 13:00:00,236,13,Thursday,149,13,Thursday
5577150313,2016-04-21 14:00:00,1409,14,Thursday,241,14,Thursday
5577150313,2016-04-21 15:00:00,2020,15,Thursday,336,15,Thursday
5577150313,2016-04-21 16:00:00,477,16,Thursday,288,16,Thursday
5577150313,2016-04-21 17:00:00,640,17,Thursday,265,17,Thursday
5577150313,2016-04-21 18:00:00,101,18,Thursday,112,18,Thursday
5577150313,2016-04-21 19:00:00,788,19,Thursday,272,19,Thursday
5577150313,2016-04-21 20:00:00,239,20,Thursday,131,20,Thursday
5577150313,2016-04-21 21:00:00,8,21,Thursday,80,21,Thursday
5577150313,2016-04-21 22:00:00,139,22,Thursday,102,22,Thursday
5577150313,2016-04-21 23:00:00,0,23,Thursday,77,23,Thursday
5577150313,2016-04-22 00:00:00,9,0,Friday,78,0,Friday
5577150313,2016-04-22 01:00:00,0,1,Friday,77,1,Friday
5577150313,2016-04-22 02:00:00,0,2,Friday,77,2,Friday
5577150313,2016-04-22 03:00:00,206,3,Friday,97,3,Friday
5577150313,2016-04-22 04:00:00,0,4,Friday,76,4,Friday
5577150313,2016-04-22 05:00:00,608,5,Friday,137,5,Friday
5577150313,2016-04-22 06:00:00,2196,6,Friday,456,6,Friday
5577150313,2016-04-22 07:00:00,432,7,Friday,163,7,Friday
5577150313,2016-04-22 08:00:00,315,8,Friday,152,8,Friday
5577150313,2016-04-22 09:00:00,293,9,Friday,140,9,Friday
5577150313,2016-04-22 10:00:00,271,10,Friday,132,10,Friday
5577150313,2016-04-22 11:00:00,335,11,Friday,155,11,Friday
5577150313,2016-04-22 12:00:00,540,12,Friday,154,12,Friday
5577150313,2016-04-22 13:00:00,49,13,Friday,85,13,Friday
5577150313,2016-04-22 14:00:00,37,14,Friday,83,14,Friday
5577150313,2016-04-22 15:00:00,9,15,Friday,81,15,Friday
5577150313,2016-04-22 16:00:00,88,16,Friday,90,16,Friday
5577150313,2016-04-22 17:00:00,316,17,Friday,131,17,Friday
5577150313,2016-04-22 18:00:00,663,18,Friday,164,18,Friday
5577150313,2016-04-22 19:00:00,714,19,Friday,162,19,Friday
5577150313,2016-04-22 20:00:00,874,20,Friday,185,20,Friday
5577150313,2016-04-22 21:00:00,92,21,Friday,82,21,Friday
5577150313,2016-04-22 22:00:00,536,22,Friday,221,22,Friday
5577150313,2016-04-22 23:00:00,117,23,Friday,105,23,Friday
5577150313,2016-04-23 00:00:00,6,0,Saturday,78,0,Saturday
5577150313,2016-04-23 01:00:00,0,1,Saturday,79,1,Saturday
5577150313,2016-04-23 02:00:00,9,2,Saturday,78,2,Saturday
5577150313,2016-04-23 03:00:00,0,3,Saturday,78,3,Saturday
5577150313,2016-04-23 04:00:00,41,4,Saturday,82,4,Saturday
5577150313,2016-04-23 05:00:00,0,5,Saturday,76,5,Saturday
5577150313,2016-04-23 06:00:00,193,6,Saturday,111,6,Saturday
5577150313,2016-04-23 07:00:00,325,7,Saturday,185,7,Saturday
5577150313,2016-04-23 08:00:00,56,8,Saturday,89,8,Saturday
5577150313,2016-04-23 09:00:00,346,9,Saturday,121,9,Saturday
5577150313,2016-04-23 10:00:00,973,10,Saturday,243,10,Saturday
5577150313,2016-04-23 11:00:00,550,11,Saturday,160,11,Saturday
5577150313,2016-04-23 12:00:00,376,12,Saturday,122,12,Saturday
5577150313,2016-04-23 13:00:00,407,13,Saturday,154,13,Saturday
5577150313,2016-04-23 14:00:00,63,14,Saturday,88,14,Saturday
5577150313,2016-04-23 15:00:00,1764,15,Saturday,263,15,Saturday
5577150313,2016-04-23 16:00:00,175,16,Saturday,117,16,Saturday
5577150313,2016-04-23 17:00:00,854,17,Saturday,199,17,Saturday
5577150313,2016-04-23 18:00:00,628,18,Saturday,217,18,Saturday
5577150313,2016-04-23 19:00:00,267,19,Saturday,206,19,Saturday
5577150313,2016-04-23 20:00:00,556,20,Saturday,163,20,Saturday
5577150313,2016-04-23 21:00:00,31,21,Saturday,87,21,Saturday
5577150313,2016-04-23 22:00:00,7,22,Saturday,79,22,Saturday
5577150313,2016-04-23 23:00:00,11,23,Saturday,78,23,Saturday
5577150313,2016-04-24 00:00:00,0,0,Sunday,77,0,Sunday
5577150313,2016-04-24 01:00:00,44,1,Sunday,89,1,Sunday
5577150313,2016-04-24 02:00:00,58,2,Sunday,84,2,Sunday
5577150313,2016-04-24 03:00:00,0,3,Sunday,77,3,Sunday
5577150313,2016-04-24 04:00:00,0,4,Sunday,77,4,Sunday
5577150313,2016-04-24 05:00:00,0,5,Sunday,76,5,Sunday
5577150313,2016-04-24 06:00:00,10,6,Sunday,78,6,Sunday
5577150313,2016-04-24 07:00:00,206,7,Sunday,134,7,Sunday
5577150313,2016-04-24 08:00:00,175,8,Sunday,136,8,Sunday
5577150313,2016-04-24 09:00:00,329,9,Sunday,122,9,Sunday
5577150313,2016-04-24 10:00:00,2833,10,Sunday,370,10,Sunday
5577150313,2016-04-24 11:00:00,3857,11,Sunday,512,11,Sunday
5577150313,2016-04-24 12:00:00,191,12,Sunday,130,12,Sunday
5577150313,2016-04-24 13:00:00,280,13,Sunday,130,13,Sunday
5577150313,2016-04-24 14:00:00,399,14,Sunday,187,14,Sunday
5577150313,2016-04-24 15:00:00,3393,15,Sunday,525,15,Sunday
5577150313,2016-04-24 16:00:00,1512,16,Sunday,335,16,Sunday
5577150313,2016-04-24 17:00:00,1154,17,Sunday,447,17,Sunday
5577150313,2016-04-24 18:00:00,399,18,Sunday,189,18,Sunday
5577150313,2016-04-24 19:00:00,629,19,Sunday,239,19,Sunday
5577150313,2016-04-24 20:00:00,138,20,Sunday,114,20,Sunday
5577150313,2016-04-24 21:00:00,108,21,Sunday,102,21,Sunday
5577150313,2016-04-24 22:00:00,17,22,Sunday,81,22,Sunday
5577150313,2016-04-24 23:00:00,32,23,Sunday,81,23,Sunday
5577150313,2016-04-25 00:00:00,7,0,Monday,78,0,Monday
5577150313,2016-04-25 01:00:00,0,1,Monday,76,1,Monday
5577150313,2016-04-25 02:00:00,0,2,Monday,76,2,Monday
5577150313,2016-04-25 03:00:00,7,3,Monday,78,3,Monday
5577150313,2016-04-25 04:00:00,11,4,Monday,78,4,Monday
5577150313,2016-04-25 05:00:00,99,5,Monday,90,5,Monday
5577150313,2016-04-25 06:00:00,1597,6,Monday,408,6,Monday
5577150313,2016-04-25 07:00:00,657,7,Monday,183,7,Monday
5577150313,2016-04-25 08:00:00,304,8,Monday,120,8,Monday
5577150313,2016-04-25 09:00:00,83,9,Monday,108,9,Monday
5577150313,2016-04-25 10:00:00,253,10,Monday,290,10,Monday
5577150313,2016-04-25 11:00:00,568,11,Monday,191,11,Monday
5577150313,2016-04-25 12:00:00,236,12,Monday,195,12,Monday
5577150313,2016-04-25 13:00:00,202,13,Monday,194,13,Monday
5577150313,2016-04-25 14:00:00,211,14,Monday,120,14,Monday
5577150313,2016-04-25 15:00:00,190,15,Monday,114,15,Monday
5577150313,2016-04-25 16:00:00,365,16,Monday,166,16,Monday
5577150313,2016-04-25 17:00:00,449,17,Monday,129,17,Monday
5577150313,2016-04-25 18:00:00,86,18,Monday,97,18,Monday
5577150313,2016-04-25 19:00:00,734,19,Monday,213,19,Monday
5577150313,2016-04-25 20:00:00,229,20,Monday,118,20,Monday
5577150313,2016-04-25 21:00:00,95,21,Monday,93,21,Monday
5577150313,2016-04-25 22:00:00,10,22,Monday,83,22,Monday
5577150313,2016-04-25 23:00:00,0,23,Monday,76,23,Monday
5577150313,2016-04-26 00:00:00,42,0,Tuesday,79,0,Tuesday
5577150313,2016-04-26 01:00:00,0,1,Tuesday,76,1,Tuesday
5577150313,2016-04-26 02:00:00,0,2,Tuesday,77,2,Tuesday
5577150313,2016-04-26 03:00:00,0,3,Tuesday,76,3,Tuesday
5577150313,2016-04-26 04:00:00,20,4,Tuesday,81,4,Tuesday
5577150313,2016-04-26 05:00:00,884,5,Tuesday,230,5,Tuesday
5577150313,2016-04-26 06:00:00,1128,6,Tuesday,296,6,Tuesday
5577150313,2016-04-26 07:00:00,212,7,Tuesday,124,7,Tuesday
5577150313,2016-04-26 08:00:00,129,8,Tuesday,155,8,Tuesday
5577150313,2016-04-26 09:00:00,10,9,Tuesday,102,9,Tuesday
5577150313,2016-04-26 10:00:00,168,10,Tuesday,112,10,Tuesday
5577150313,2016-04-26 11:00:00,280,11,Tuesday,128,11,Tuesday
5577150313,2016-04-26 12:00:00,596,12,Tuesday,169,12,Tuesday
5577150313,2016-04-26 13:00:00,125,13,Tuesday,197,13,Tuesday
5577150313,2016-04-26 14:00:00,265,14,Tuesday,148,14,Tuesday
5577150313,2016-04-26 15:00:00,117,15,Tuesday,111,15,Tuesday
5577150313,2016-04-26 16:00:00,205,16,Tuesday,114,16,Tuesday
5577150313,2016-04-26 17:00:00,0,17,Tuesday,86,17,Tuesday
5577150313,2016-04-26 18:00:00,298,18,Tuesday,115,18,Tuesday
5577150313,2016-04-26 19:00:00,368,19,Tuesday,152,19,Tuesday
5577150313,2016-04-26 20:00:00,370,20,Tuesday,212,20,Tuesday
5577150313,2016-04-26 21:00:00,77,21,Tuesday,93,21,Tuesday
5577150313,2016-04-26 22:00:00,0,22,Tuesday,76,22,Tuesday
5577150313,2016-04-26 23:00:00,31,23,Tuesday,79,23,Tuesday
5577150313,2016-04-27 00:00:00,0,0,Wednesday,76,0,Wednesday
5577150313,2016-04-27 01:00:00,5,1,Wednesday,78,1,Wednesday
5577150313,2016-04-27 02:00:00,0,2,Wednesday,77,2,Wednesday
5577150313,2016-04-27 03:00:00,0,3,Wednesday,76,3,Wednesday
5577150313,2016-04-27 04:00:00,0,4,Wednesday,76,4,Wednesday
5577150313,2016-04-27 05:00:00,313,5,Wednesday,108,5,Wednesday
5577150313,2016-04-27 06:00:00,2153,6,Wednesday,430,6,Wednesday
5577150313,2016-04-27 07:00:00,286,7,Wednesday,141,7,Wednesday
5577150313,2016-04-27 08:00:00,290,8,Wednesday,128,8,Wednesday
5577150313,2016-04-27 09:00:00,429,9,Wednesday,167,9,Wednesday
5577150313,2016-04-27 10:00:00,92,10,Wednesday,107,10,Wednesday
5577150313,2016-04-27 11:00:00,207,11,Wednesday,137,11,Wednesday
5577150313,2016-04-27 12:00:00,168,12,Wednesday,116,12,Wednesday
5577150313,2016-04-27 13:00:00,117,13,Wednesday,109,13,Wednesday
5577150313,2016-04-27 14:00:00,15,14,Wednesday,98,14,Wednesday
5577150313,2016-04-27 15:00:00,382,15,Wednesday,188,15,Wednesday
5577150313,2016-04-27 16:00:00,350,16,Wednesday,150,16,Wednesday
5577150313,2016-04-27 17:00:00,252,17,Wednesday,113,17,Wednesday
5577150313,2016-04-27 18:00:00,418,18,Wednesday,172,18,Wednesday
5577150313,2016-04-27 19:00:00,939,19,Wednesday,387,19,Wednesday
5577150313,2016-04-27 20:00:00,61,20,Wednesday,90,20,Wednesday
5577150313,2016-04-27 21:00:00,203,21,Wednesday,99,21,Wednesday
5577150313,2016-04-27 22:00:00,118,22,Wednesday,91,22,Wednesday
5577150313,2016-04-27 23:00:00,7,23,Wednesday,78,23,Wednesday
5577150313,2016-04-28 00:00:00,10,0,Thursday,80,0,Thursday
5577150313,2016-04-28 01:00:00,0,1,Thursday,79,1,Thursday
5577150313,2016-04-28 02:00:00,4,2,Thursday,78,2,Thursday
5577150313,2016-04-28 03:00:00,0,3,Thursday,76,3,Thursday
5577150313,2016-04-28 04:00:00,0,4,Thursday,76,4,Thursday
5577150313,2016-04-28 05:00:00,1064,5,Thursday,169,5,Thursday
5577150313,2016-04-28 06:00:00,1556,6,Thursday,381,6,Thursday
5577150313,2016-04-28 07:00:00,356,7,Thursday,213,7,Thursday
5577150313,2016-04-28 08:00:00,238,8,Thursday,144,8,Thursday
5577150313,2016-04-28 09:00:00,117,9,Thursday,100,9,Thursday
5577150313,2016-04-28 10:00:00,100,10,Thursday,111,10,Thursday
5577150313,2016-04-28 11:00:00,1635,11,Thursday,312,11,Thursday
5577150313,2016-04-28 12:00:00,0,12,Thursday,76,12,Thursday
5577150313,2016-04-28 13:00:00,1001,13,Thursday,189,13,Thursday
5577150313,2016-04-28 14:00:00,1076,14,Thursday,199,14,Thursday
5577150313,2016-04-28 15:00:00,511,15,Thursday,187,15,Thursday
