id,activityhour,calories,hour,day_of_week
5577150313,2016-05-07 03:00:00,76,3,Saturday
5577150313,2016-05-07 04:00:00,76,4,Saturday
5577150313,2016-05-07 05:00:00,76,5,Saturday
5577150313,2016-05-07 06:00:00,76,6,Saturday
5577150313,2016-05-07 07:00:00,76,7,Saturday
5577150313,2016-05-07 08:00:00,76,8,Saturday
5577150313,2016-05-07 09:00:00,76,9,Saturday
5577150313,2016-05-07 10:00:00,76,10,Saturday
5577150313,2016-05-07 11:00:00,76,11,Saturday
5577150313,2016-05-07 12:00:00,76,12,Saturday
5577150313,2016-05-07 13:00:00,76,13,Saturday
5577150313,2016-05-07 14:00:00,76,14,Saturday
5577150313,2016-05-07 15:00:00,76,15,Saturday
5577150313,2016-05-07 16:00:00,76,16,Saturday
5577150313,2016-05-07 17:00:00,76,17,Saturday
5577150313,2016-05-07 18:00:00,76,18,Saturday
5577150313,2016-05-07 19:00:00,76,19,Saturday
5577150313,2016-05-07 20:00:00,76,20,Saturday
5577150313,2016-05-07 21:00:00,76,21,Saturday
5577150313,2016-05-07 22:00:00,76,22,Saturday
5577150313,2016-05-07 23:00:00,76,23,Saturday
5577150313,2016-05-08 00:00:00,76,0,Sunday
5577150313,2016-05-08 01:00:00,76,1,Sunday
5577150313,2016-05-08 02:00:00,76,2,Sunday
5577150313,2016-05-08 03:00:00,76,3,Sunday
5577150313,2016-05-08 04:00:00,76,4,Sunday
5577150313,2016-05-08 05:00:00,76,5,Sunday
5577150313,2016-05-08 06:00:00,76,6,Sunday
5577150313,2016-05-08 07:00:00,76,7,Sunday
5577150313,2016-05-08 08:00:00,76,8,Sunday
5577150313,2016-05-08 09:00:00,76,9,Sunday
5577150313,2016-05-08 10:00:00,76,10,Sunday
5577150313,2016-05-08 11:00:00,76,11,Sunday
5577150313,2016-05-08 12:00:00,76,12,Sunday
5577150313,2016-05-08 13:00:00,76,13,Sunday
5577150313,2016-05-08 14:00:00,76,14,Sunday
5577150313,2016-05-08 15:00:00,76,15,Sunday
5577150313,2016-05-08 16:00:00,76,16,Sunday
5577150313,2016-05-08 17:00:00,76,17,Sunday
5577150313,2016-05-08 18:00:00,76,18,Sunday
5577150313,2016-05-08 19:00:00,76,19,Sunday
5577150313,2016-05-08 20:00:00,76,20,Sunday
5577150313,2016-05-08 21:00:00,76,21,Sunday
5577150313,2016-05-08 22:00:00,76,22,Sunday
5577150313,2016-05-08 23:00:00,76,23,Sunday
5577150313,2016-05-09 00:00:00,76,0,Monday
5577150313,2016-05-09 01:00:00,76,1,Monday
5577150313,2016-05-09 02:00:00,76,2,Monday
5577150313,2016-05-09 03:00:00,76,3,Monday
5577150313,2016-05-09 04:00:00,76,4,Monday
5577150313,2016-05-09 05:00:00,76,5,Monday
5577150313,2016-05-09 06:00:00,76,6,Monday
5577150313,2016-05-09 07:00:00,76,7,Monday
5577150313,2016-05-09 08:00:00,76,8,Monday
5577150313,2016-05-09 09:00:00,76,9,Monday
5577150313,2016-05-09 10:00:00,76,10,Monday
5577150313,2016-05-09 11:00:00,84,11,Monday
5577150313,2016-05-09 12:00:00,198,12,Monday
5577150313,2016-05-09 13:00:00,110,13,Monday
5577150313,2016-05-09 14:00:00,198,14,Monday
5577150313,2016-05-09 15:00:00,131,15,Monday
5577150313,2016-05-09 16:00:00,98,16,Monday
5577150313,2016-05-09 17:00:00,116,17,Monday
5577150313,2016-05-09 18:00:00,118,18,Monday
5577150313,2016-05-09 19:00:00,254,19,Monday
5577150313,2016-05-09 20:00:00,95,20,Monday
5577150313,2016-05-09 21:00:00,90,21,Monday
5577150313,2016-05-09 22:00:00,76,22,Monday
5577150313,2016-05-09 23:00:00,86,23,Monday
5577150313,2016-05-10 00:00:00,79,0,Tuesday
5577150313,2016-05-10 01:00:00,76,1,Tuesday
5577150313,2016-05-10 02:00:00,78,2,Tuesday
5577150313,2016-05-10 03:00:00,76,3,Tuesday
5577150313,2016-05-10 04:00:00,76,4,Tuesday
5577150313,2016-05-10 05:00:00,96,5,Tuesday
5577150313,2016-05-10 06:00:00,397,6,Tuesday
5577150313,2016-05-10 07:00:00,161,7,Tuesday
5577150313,2016-05-10 08:00:00,241,8,Tuesday
5577150313,2016-05-10 09:00:00,208,9,Tuesday
5577150313,2016-05-10 10:00:00,121,10,Tuesday
5577150313,2016-05-10 11:00:00,307,11,Tuesday
5577150313,2016-05-10 12:00:00,102,12,Tuesday
5577150313,2016-05-10 13:00:00,129,13,Tuesday
5577150313,2016-05-10 14:00:00,330,14,Tuesday
5577150313,2016-05-10 15:00:00,191,15,Tuesday
5577150313,2016-05-10 16:00:00,138,16,Tuesday
5577150313,2016-05-10 17:00:00,191,17,Tuesday
5577150313,2016-05-10 18:00:00,120,18,Tuesday
5577150313,2016-05-10 19:00:00,322,19,Tuesday
5577150313,2016-05-10 20:00:00,129,20,Tuesday
5577150313,2016-05-10 21:00:00,110,21,Tuesday
5577150313,2016-05-10 22:00:00,80,22,Tuesday
5577150313,2016-05-10 23:00:00,84,23,Tuesday
5577150313,2016-05-11 00:00:00,77,0,Wednesday
5577150313,2016-05-11 01:00:00,79,1,Wednesday
5577150313,2016-05-11 02:00:00,80,2,Wednesday
5577150313,2016-05-11 03:00:00,76,3,Wednesday
5577150313,2016-05-11 04:00:00,79,4,Wednesday
5577150313,2016-05-11 05:00:00,84,5,Wednesday
5577150313,2016-05-11 06:00:00,415,6,Wednesday
5577150313,2016-05-11 07:00:00,160,7,Wednesday
5577150313,2016-05-11 08:00:00,115,8,Wednesday
5577150313,2016-05-11 09:00:00,134,9,Wednesday
5577150313,2016-05-11 10:00:00,109,10,Wednesday
5577150313,2016-05-11 11:00:00,242,11,Wednesday
6117666160,2016-04-12 00:00:00,62,0,Tuesday
6117666160,2016-04-12 01:00:00,62,1,Tuesday
6117666160,2016-04-12 02:00:00,62,2,Tuesday
6117666160,2016-04-12 03:00:00,62,3,Tuesday
6117666160,2016-04-12 04:00:00,62,4,Tuesday
6117666160,2016-04-12 05:00:00,62,5,Tuesday
6117666160,2016-04-12 06:00:00,62,6,Tuesday
6117666160,2016-04-12 07:00:00,62,7,Tuesday
6117666160,2016-04-12 08:00:00,62,8,Tuesday
6117666160,2016-04-12 09:00:00,62,9,Tuesday
6117666160,2016-04-12 10:00:00,62,10,Tuesday
6117666160,2016-04-12 11:00:00,62,11,Tuesday
6117666160,2016-04-12 12:00:00,62,12,Tuesday
6117666160,2016-04-12 13:00:00,62,13,Tuesday
6117666160,2016-04-12 14:00:00,62,14,Tuesday
6117666160,2016-04-12 15:00:00,62,15,Tuesday
6117666160,2016-04-12 16:00:00,62,16,Tuesday
6117666160,2016-04-12 17:00:00,62,17,Tuesday
6117666160,2016-04-12 18:00:00,62,18,Tuesday
6117666160,2016-04-12 19:00:00,62,19,Tuesday
6117666160,2016-04-12 20:00:00,62,20,Tuesday
6117666160,2016-04-12 21:00:00,62,21,Tuesday
6117666160,2016-04-12 22:00:00,62,22,Tuesday
6117666160,2016-04-12 23:00:00,62,23,Tuesday
6117666160,2016-04-13 00:00:00,62,0,Wednesday
6117666160,2016-04-13 01:00:00,62,1,Wednesday
6117666160,2016-04-13 02:00:00,62,2,Wednesday
6117666160,2016-04-13 03:00:00,62,3,Wednesday
6117666160,2016-04-13 04:00:00,62,4,Wednesday
6117666160,2016-04-13 05:00:00,62,5,Wednesday
6117666160,2016-04-13 06:00:00,62,6,Wednesday
6117666160,2016-04-13 07:00:00,62,7,Wednesday
6117666160,2016-04-13 08:00:00,62,8,Wednesday
6117666160,2016-04-13 09:00:00,62,9,Wednesday
6117666160,2016-04-13 10:00:00,62,10,Wednesday
6117666160,2016-04-13 11:00:00,62,11,Wednesday
6117666160,2016-04-13 12:00:00,62,12,Wednesday
6117666160,2016-04-13 13:00:00,62,13,Wednesday
6117666160,2016-04-13 14:00:00,62,14,Wednesday
6117666160,2016-04-13 15:00:00,62,15,Wednesday
6117666160,2016-04-13 16:00:00,62,16,Wednesday
6117666160,2016-04-13 17:00:00,62,17,Wednesday
6117666160,2016-04-13 18:00:00,62,18,Wednesday
6117666160,2016-04-13 19:00:00,62,19,Wednesday
6117666160,2016-04-13 20:00:00,62,20,Wednesday
6117666160,2016-04-13 21:00:00,62,21,Wednesday
6117666160,2016-04-13 22:00:00,62,22,Wednesday
6117666160,2016-04-13 23:00:00,62,23,Wednesday
6117666160,2016-04-14 00:00:00,62,0,Thursday
6117666160,2016-04-14 01:00:00,62,1,Thursday
6117666160,2016-04-14 02:00:00,62,2,Thursday
6117666160,2016-04-14 03:00:00,62,3,Thursday
6117666160,2016-04-14 04:00:00,62,4,Thursday
6117666160,2016-04-14 05:00:00,62,5,Thursday
6117666160,2016-04-14 06:00:00,62,6,Thursday
6117666160,2016-04-14 07:00:00,62,7,Thursday
6117666160,2016-04-14 08:00:00,62,8,Thursday
6117666160,2016-04-14 09:00:00,62,9,Thursday
6117666160,2016-04-14 10:00:00,62,10,Thursday
6117666160,2016-04-14 11:00:00,62,11,Thursday
6117666160,2016-04-14 12:00:00,62,12,Thursday
6117666160,2016-04-14 13:00:00,62,13,Thursday
6117666160,2016-04-14 14:00:00,62,14,Thursday
6117666160,2016-04-14 15:00:00,62,15,Thursday
6117666160,2016-04-14 16:00:00,62,16,Thursday
6117666160,2016-04-14 17:00:00,62,17,Thursday
6117666160,2016-04-14 18:00:00,62,18,Thursday
6117666160,2016-04-14 19:00:00,62,19,Thursday
6117666160,2016-04-14 20:00:00,62,20,Thursday
6117666160,2016-04-14 21:00:00,62,21,Thursday
6117666160,2016-04-14 22:00:00,62,22,Thursday
6117666160,2016-04-14 23:00:00,62,23,Thursday
6117666160,2016-04-15 00:00:00,62,0,Friday
6117666160,2016-04-15 01:00:00,62,1,Friday
6117666160,2016-04-15 02:00:00,62,2,Friday
6117666160,2016-04-15 03:00:00,62,3,Friday
6117666160,2016-04-15 04:00:00,62,4,Friday
6117666160,2016-04-15 05:00:00,62,5,Friday
6117666160,2016-04-15 06:00:00,62,6,Friday
6117666160,2016-04-15 07:00:00,62,7,Friday
6117666160,2016-04-15 08:00:00,62,8,Friday
6117666160,2016-04-15 09:00:00,62,9,Friday
6117666160,2016-04-15 10:00:00,62,10,Friday
6117666160,2016-04-15 11:00:00,148,11,Friday
6117666160,2016-04-15 12:00:00,205,12,Friday
6117666160,2016-04-15 13:00:00,172,13,Friday
6117666160,2016-04-15 14:00:00,174,14,Friday
6117666160,2016-04-15 15:00:00,173,15,Friday
6117666160,2016-04-15 16:00:00,193,16,Friday
6117666160,2016-04-15 17:00:00,213,17,Friday
6117666160,2016-04-15 18:00:00,184,18,Friday
6117666160,2016-04-15 19:00:00,185,19,Friday
6117666160,2016-04-15 20:00:00,218,20,Friday
6117666160,2016-04-15 21:00:00,127,21,Friday
6117666160,2016-04-15 22:00:00,82,22,Friday
6117666160,2016-04-15 23:00:00,105,23,Friday
6117666160,2016-04-16 00:00:00,75,0,Saturday
6117666160,2016-04-16 01:00:00,62,1,Saturday
6117666160,2016-04-16 02:00:00,65,2,Saturday
6117666160,2016-04-16 03:00:00,65,3,Saturday
6117666160,2016-04-16 04:00:00,63,4,Saturday
6117666160,2016-04-16 05:00:00,62,5,Saturday
6117666160,2016-04-16 06:00:00,63,6,Saturday
6117666160,2016-04-16 07:00:00,84,7,Saturday
6117666160,2016-04-16 08:00:00,181,8,Saturday
6117666160,2016-04-16 09:00:00,151,9,Saturday
6117666160,2016-04-16 10:00:00,183,10,Saturday
6117666160,2016-04-16 11:00:00,168,11,Saturday
6117666160,2016-04-16 12:00:00,182,12,Saturday
6117666160,2016-04-16 13:00:00,174,13,Saturday
6117666160,2016-04-16 14:00:00,122,14,Saturday
6117666160,2016-04-16 15:00:00,164,15,Saturday
6117666160,2016-04-16 16:00:00,126,16,Saturday
6117666160,2016-04-16 17:00:00,129,17,Saturday
6117666160,2016-04-16 18:00:00,113,18,Saturday
6117666160,2016-04-16 19:00:00,101,19,Saturday
6117666160,2016-04-16 20:00:00,164,20,Saturday
6117666160,2016-04-16 21:00:00,77,21,Saturday
6117666160,2016-04-16 22:00:00,145,22,Saturday
6117666160,2016-04-16 23:00:00,110,23,Saturday
6117666160,2016-04-17 00:00:00,94,0,Sunday
6117666160,2016-04-17 01:00:00,121,1,Sunday
6117666160,2016-04-17 02:00:00,72,2,Sunday
6117666160,2016-04-17 03:00:00,81,3,Sunday
6117666160,2016-04-17 04:00:00,64,4,Sunday
6117666160,2016-04-17 05:00:00,66,5,Sunday
6117666160,2016-04-17 06:00:00,65,6,Sunday
6117666160,2016-04-17 07:00:00,64,7,Sunday
6117666160,2016-04-17 08:00:00,86,8,Sunday
6117666160,2016-04-17 09:00:00,80,9,Sunday
6117666160,2016-04-17 10:00:00,73,10,Sunday
6117666160,2016-04-17 11:00:00,92,11,Sunday
6117666160,2016-04-17 12:00:00,101,12,Sunday
6117666160,2016-04-17 13:00:00,192,13,Sunday
6117666160,2016-04-17 14:00:00,111,14,Sunday
6117666160,2016-04-17 15:00:00,107,15,Sunday
6117666160,2016-04-17 16:00:00,62,16,Sunday
6117666160,2016-04-17 17:00:00,147,17,Sunday
6117666160,2016-04-17 18:00:00,109,18,Sunday
6117666160,2016-04-17 19:00:00,69,19,Sunday
6117666160,2016-04-17 20:00:00,65,20,Sunday
6117666160,2016-04-17 21:00:00,129,21,Sunday
6117666160,2016-04-17 22:00:00,110,22,Sunday
6117666160,2016-04-17 23:00:00,62,23,Sunday
6117666160,2016-04-18 00:00:00,93,0,Monday
6117666160,2016-04-18 01:00:00,64,1,Monday
6117666160,2016-04-18 02:00:00,64,2,Monday
6117666160,2016-04-18 03:00:00,63,3,Monday
6117666160,2016-04-18 04:00:00,62,4,Monday
6117666160,2016-04-18 05:00:00,63,5,Monday
6117666160,2016-04-18 06:00:00,63,6,Monday
6117666160,2016-04-18 07:00:00,102,7,Monday
6117666160,2016-04-18 08:00:00,116,8,Monday
6117666160,2016-04-18 09:00:00,84,9,Monday
6117666160,2016-04-18 10:00:00,62,10,Monday
6117666160,2016-04-18 11:00:00,62,11,Monday
6117666160,2016-04-18 12:00:00,62,12,Monday
6117666160,2016-04-18 13:00:00,119,13,Monday
6117666160,2016-04-18 14:00:00,74,14,Monday
6117666160,2016-04-18 15:00:00,93,15,Monday
6117666160,2016-04-18 16:00:00,103,16,Monday
6117666160,2016-04-18 17:00:00,121,17,Monday
6117666160,2016-04-18 18:00:00,94,18,Monday
6117666160,2016-04-18 19:00:00,136,19,Monday
6117666160,2016-04-18 20:00:00,80,20,Monday
6117666160,2016-04-18 21:00:00,64,21,Monday
6117666160,2016-04-18 22:00:00,90,22,Monday
6117666160,2016-04-18 23:00:00,84,23,Monday
6117666160,2016-04-19 00:00:00,63,0,Tuesday
6117666160,2016-04-19 01:00:00,64,1,Tuesday
6117666160,2016-04-19 02:00:00,62,2,Tuesday
6117666160,2016-04-19 03:00:00,64,3,Tuesday
6117666160,2016-04-19 04:00:00,63,4,Tuesday
6117666160,2016-04-19 05:00:00,63,5,Tuesday
6117666160,2016-04-19 06:00:00,63,6,Tuesday
6117666160,2016-04-19 07:00:00,63,7,Tuesday
6117666160,2016-04-19 08:00:00,117,8,Tuesday
6117666160,2016-04-19 09:00:00,102,9,Tuesday
6117666160,2016-04-19 10:00:00,147,10,Tuesday
6117666160,2016-04-19 11:00:00,131,11,Tuesday
6117666160,2016-04-19 12:00:00,101,12,Tuesday
6117666160,2016-04-19 13:00:00,133,13,Tuesday
6117666160,2016-04-19 14:00:00,145,14,Tuesday
6117666160,2016-04-19 15:00:00,155,15,Tuesday
6117666160,2016-04-19 16:00:00,166,16,Tuesday
6117666160,2016-04-19 17:00:00,171,17,Tuesday
6117666160,2016-04-19 18:00:00,154,18,Tuesday
6117666160,2016-04-19 19:00:00,171,19,Tuesday
6117666160,2016-04-19 20:00:00,145,20,Tuesday
6117666160,2016-04-19 21:00:00,91,21,Tuesday
6117666160,2016-04-19 22:00:00,81,22,Tuesday
6117666160,2016-04-19 23:00:00,89,23,Tuesday
6117666160,2016-04-20 00:00:00,63,0,Wednesday
6117666160,2016-04-20 01:00:00,64,1,Wednesday
6117666160,2016-04-20 02:00:00,64,2,Wednesday
6117666160,2016-04-20 03:00:00,63,3,Wednesday
6117666160,2016-04-20 04:00:00,64,4,Wednesday
6117666160,2016-04-20 05:00:00,62,5,Wednesday
6117666160,2016-04-20 06:00:00,63,6,Wednesday
6117666160,2016-04-20 07:00:00,93,7,Wednesday
6117666160,2016-04-20 08:00:00,107,8,Wednesday
6117666160,2016-04-20 09:00:00,124,9,Wednesday
6117666160,2016-04-20 10:00:00,133,10,Wednesday
6117666160,2016-04-20 11:00:00,119,11,Wednesday
6117666160,2016-04-20 12:00:00,139,12,Wednesday
6117666160,2016-04-20 13:00:00,128,13,Wednesday
6117666160,2016-04-20 14:00:00,144,14,Wednesday
6117666160,2016-04-20 15:00:00,206,15,Wednesday
6117666160,2016-04-20 16:00:00,249,16,Wednesday
6117666160,2016-04-20 17:00:00,116,17,Wednesday
6117666160,2016-04-20 18:00:00,101,18,Wednesday
6117666160,2016-04-20 19:00:00,120,19,Wednesday
6117666160,2016-04-20 20:00:00,97,20,Wednesday
6117666160,2016-04-20 21:00:00,68,21,Wednesday
6117666160,2016-04-20 22:00:00,64,22,Wednesday
6117666160,2016-04-20 23:00:00,83,23,Wednesday
6117666160,2016-04-21 00:00:00,63,0,Thursday
6117666160,2016-04-21 01:00:00,64,1,Thursday
6117666160,2016-04-21 02:00:00,63,2,Thursday
6117666160,2016-04-21 03:00:00,63,3,Thursday
6117666160,2016-04-21 04:00:00,63,4,Thursday
6117666160,2016-04-21 05:00:00,63,5,Thursday
6117666160,2016-04-21 06:00:00,64,6,Thursday
6117666160,2016-04-21 07:00:00,65,7,Thursday
6117666160,2016-04-21 08:00:00,64,8,Thursday
6117666160,2016-04-21 09:00:00,113,9,Thursday
6117666160,2016-04-21 10:00:00,194,10,Thursday
6117666160,2016-04-21 11:00:00,67,11,Thursday
6117666160,2016-04-21 12:00:00,147,12,Thursday
6117666160,2016-04-21 13:00:00,159,13,Thursday
6117666160,2016-04-21 14:00:00,142,14,Thursday
6117666160,2016-04-21 15:00:00,139,15,Thursday
6117666160,2016-04-21 16:00:00,83,16,Thursday
6117666160,2016-04-21 17:00:00,80,17,Thursday
6117666160,2016-04-21 18:00:00,191,18,Thursday
6117666160,2016-04-21 19:00:00,142,19,Thursday
6117666160,2016-04-21 20:00:00,74,20,Thursday
6117666160,2016-04-21 21:00:00,99,21,Thursday
6117666160,2016-04-21 22:00:00,86,22,Thursday
6117666160,2016-04-21 23:00:00,77,23,Thursday
6117666160,2016-04-22 00:00:00,81,0,Friday
6117666160,2016-04-22 01:00:00,72,1,Friday
6117666160,2016-04-22 02:00:00,62,2,Friday
6117666160,2016-04-22 03:00:00,64,3,Friday
6117666160,2016-04-22 04:00:00,63,4,Friday
6117666160,2016-04-22 05:00:00,63,5,Friday
6117666160,2016-04-22 06:00:00,67,6,Friday
6117666160,2016-04-22 07:00:00,72,7,Friday
6117666160,2016-04-22 08:00:00,63,8,Friday
6117666160,2016-04-22 09:00:00,85,9,Friday
6117666160,2016-04-22 10:00:00,99,10,Friday
6117666160,2016-04-22 11:00:00,91,11,Friday
6117666160,2016-04-22 12:00:00,119,12,Friday
6117666160,2016-04-22 13:00:00,123,13,Friday
6117666160,2016-04-22 14:00:00,122,14,Friday
6117666160,2016-04-22 15:00:00,143,15,Friday
6117666160,2016-04-22 16:00:00,122,16,Friday
6117666160,2016-04-22 17:00:00,154,17,Friday
6117666160,2016-04-22 18:00:00,137,18,Friday
6117666160,2016-04-22 19:00:00,166,19,Friday
6117666160,2016-04-22 20:00:00,162,20,Friday
6117666160,2016-04-22 21:00:00,119,21,Friday
6117666160,2016-04-22 22:00:00,93,22,Friday
6117666160,2016-04-22 23:00:00,68,23,Friday
6117666160,2016-04-23 00:00:00,64,0,Saturday
6117666160,2016-04-23 01:00:00,62,1,Saturday
6117666160,2016-04-23 02:00:00,77,2,Saturday
6117666160,2016-04-23 03:00:00,64,3,Saturday
6117666160,2016-04-23 04:00:00,63,4,Saturday
6117666160,2016-04-23 05:00:00,62,5,Saturday
6117666160,2016-04-23 06:00:00,63,6,Saturday
6117666160,2016-04-23 07:00:00,81,7,Saturday
6117666160,2016-04-23 08:00:00,114,8,Saturday
6117666160,2016-04-23 09:00:00,164,9,Saturday
6117666160,2016-04-23 10:00:00,151,10,Saturday
6117666160,2016-04-23 11:00:00,163,11,Saturday
6117666160,2016-04-23 12:00:00,161,12,Saturday
6117666160,2016-04-23 13:00:00,145,13,Saturday
6117666160,2016-04-23 14:00:00,155,14,Saturday
6117666160,2016-04-23 15:00:00,158,15,Saturday
6117666160,2016-04-23 16:00:00,151,16,Saturday
6117666160,2016-04-23 17:00:00,170,17,Saturday
6117666160,2016-04-23 18:00:00,130,18,Saturday
6117666160,2016-04-23 19:00:00,82,19,Saturday
6117666160,2016-04-23 20:00:00,113,20,Saturday
6117666160,2016-04-23 21:00:00,71,21,Saturday
6117666160,2016-04-23 22:00:00,73,22,Saturday
6117666160,2016-04-23 23:00:00,115,23,Saturday
6117666160,2016-04-24 00:00:00,98,0,Sunday
6117666160,2016-04-24 01:00:00,95,1,Sunday
6117666160,2016-04-24 02:00:00,64,2,Sunday
6117666160,2016-04-24 03:00:00,62,3,Sunday
6117666160,2016-04-24 04:00:00,64,4,Sunday
6117666160,2016-04-24 05:00:00,62,5,Sunday
6117666160,2016-04-24 06:00:00,63,6,Sunday
6117666160,2016-04-24 07:00:00,63,7,Sunday
6117666160,2016-04-24 08:00:00,96,8,Sunday
6117666160,2016-04-24 09:00:00,139,9,Sunday
6117666160,2016-04-24 10:00:00,182,10,Sunday
6117666160,2016-04-24 11:00:00,128,11,Sunday
6117666160,2016-04-24 12:00:00,157,12,Sunday
6117666160,2016-04-24 13:00:00,167,13,Sunday
6117666160,2016-04-24 14:00:00,133,14,Sunday
6117666160,2016-04-24 15:00:00,143,15,Sunday
6117666160,2016-04-24 16:00:00,101,16,Sunday
6117666160,2016-04-24 17:00:00,108,17,Sunday
6117666160,2016-04-24 18:00:00,67,18,Sunday
6117666160,2016-04-24 19:00:00,62,19,Sunday
6117666160,2016-04-24 20:00:00,62,20,Sunday
6117666160,2016-04-24 21:00:00,62,21,Sunday
6117666160,2016-04-24 22:00:00,62,22,Sunday
6117666160,2016-04-24 23:00:00,62,23,Sunday
6117666160,2016-04-25 00:00:00,62,0,Monday
6117666160,2016-04-25 01:00:00,62,1,Monday
6117666160,2016-04-25 02:00:00,62,2,Monday
6117666160,2016-04-25 03:00:00,62,3,Monday
6117666160,2016-04-25 04:00:00,62,4,Monday
6117666160,2016-04-25 05:00:00,62,5,Monday
6117666160,2016-04-25 06:00:00,62,6,Monday
6117666160,2016-04-25 07:00:00,62,7,Monday
6117666160,2016-04-25 08:00:00,62,8,Monday
6117666160,2016-04-25 09:00:00,62,9,Monday
6117666160,2016-04-25 10:00:00,62,10,Monday
6117666160,2016-04-25 11:00:00,62,11,Monday
6117666160,2016-04-25 12:00:00,62,12,Monday
6117666160,2016-04-25 13:00:00,62,13,Monday
6117666160,2016-04-25 14:00:00,62,14,Monday
6117666160,2016-04-25 15:00:00,62,15,Monday
6117666160,2016-04-25 16:00:00,62,16,Monday
6117666160,2016-04-25 17:00:00,62,17,Monday
6117666160,2016-04-25 18:00:00,62,18,Monday
6117666160,2016-04-25 19:00:00,62,19,Monday
6117666160,2016-04-25 20:00:00,62,20,Monday
6117666160,2016-04-25 21:00:00,62,21,Monday
6117666160,2016-04-25 22:00:00,62,22,Monday
6117666160,2016-04-25 23:00:00,62,23,Monday
6117666160,2016-04-26 00:00:00,62,0,Tuesday
6117666160,2016-04-26 01:00:00,62,1,Tuesday
6117666160,2016-04-26 02:00:00,62,2,Tuesday
6117666160,2016-04-26 03:00:00,62,3,Tuesday
6117666160,2016-04-26 04:00:00,62,4,Tuesday
6117666160,2016-04-26 05:00:00,62,5,Tuesday
6117666160,2016-04-26 06:00:00,62,6,Tuesday
6117666160,2016-04-26 07:00:00,68,7,Tuesday
6117666160,2016-04-26 08:00:00,109,8,Tuesday
6117666160,2016-04-26 09:00:00,82,9,Tuesday
6117666160,2016-04-26 10:00:00,67,10,Tuesday
6117666160,2016-04-26 11:00:00,103,11,Tuesday
6117666160,2016-04-26 12:00:00,163,12,Tuesday
6117666160,2016-04-26 13:00:00,122,13,Tuesday
6117666160,2016-04-26 14:00:00,87,14,Tuesday
6117666160,2016-04-26 15:00:00,147,15,Tuesday
6117666160,2016-04-26 16:00:00,170,16,Tuesday
6117666160,2016-04-26 17:00:00,174,17,Tuesday
6117666160,2016-04-26 18:00:00,162,18,Tuesday
6117666160,2016-04-26 19:00:00,144,19,Tuesday
6117666160,2016-04-26 20:00:00,156,20,Tuesday
6117666160,2016-04-26 21:00:00,81,21,Tuesday
6117666160,2016-04-26 22:00:00,88,22,Tuesday
6117666160,2016-04-26 23:00:00,91,23,Tuesday
6117666160,2016-04-27 00:00:00,64,0,Wednesday
6117666160,2016-04-27 01:00:00,63,1,Wednesday
6117666160,2016-04-27 02:00:00,63,2,Wednesday
6117666160,2016-04-27 03:00:00,63,3,Wednesday
6117666160,2016-04-27 04:00:00,64,4,Wednesday
6117666160,2016-04-27 05:00:00,63,5,Wednesday
6117666160,2016-04-27 06:00:00,62,6,Wednesday
6117666160,2016-04-27 07:00:00,63,7,Wednesday
6117666160,2016-04-27 08:00:00,63,8,Wednesday
6117666160,2016-04-27 09:00:00,93,9,Wednesday
6117666160,2016-04-27 10:00:00,63,10,Wednesday
6117666160,2016-04-27 11:00:00,136,11,Wednesday
6117666160,2016-04-27 12:00:00,144,12,Wednesday
6117666160,2016-04-27 13:00:00,181,13,Wednesday
6117666160,2016-04-27 14:00:00,153,14,Wednesday
6117666160,2016-04-27 15:00:00,162,15,Wednesday
6117666160,2016-04-27 16:00:00,137,16,Wednesday
6117666160,2016-04-27 17:00:00,172,17,Wednesday
6117666160,2016-04-27 18:00:00,171,18,Wednesday
6117666160,2016-04-27 19:00:00,152,19,Wednesday
6117666160,2016-04-27 20:00:00,154,20,Wednesday
6117666160,2016-04-27 21:00:00,114,21,Wednesday
6117666160,2016-04-27 22:00:00,92,22,Wednesday
6117666160,2016-04-27 23:00:00,88,23,Wednesday
6117666160,2016-04-28 00:00:00,63,0,Thursday
6117666160,2016-04-28 01:00:00,62,1,Thursday
6117666160,2016-04-28 02:00:00,63,2,Thursday
6117666160,2016-04-28 03:00:00,67,3,Thursday
6117666160,2016-04-28 04:00:00,63,4,Thursday
6117666160,2016-04-28 05:00:00,63,5,Thursday
6117666160,2016-04-28 06:00:00,65,6,Thursday
6117666160,2016-04-28 07:00:00,64,7,Thursday
6117666160,2016-04-28 08:00:00,101,8,Thursday
6117666160,2016-04-28 09:00:00,77,9,Thursday
6117666160,2016-04-28 10:00:00,143,10,Thursday
6117666160,2016-04-28 11:00:00,64,11,Thursday
6117666160,2016-04-28 12:00:00,65,12,Thursday
6117666160,2016-04-28 13:00:00,85,13,Thursday
6117666160,2016-04-28 14:00:00,64,14,Thursday
6117666160,2016-04-28 15:00:00,68,15,Thursday
6117666160,2016-04-28 16:00:00,124,16,Thursday
6117666160,2016-04-28 17:00:00,146,17,Thursday
6117666160,2016-04-28 18:00:00,76,18,Thursday
6117666160,2016-04-28 19:00:00,92,19,Thursday
6117666160,2016-04-28 20:00:00,66,20,Thursday
6117666160,2016-04-28 21:00:00,73,21,Thursday
6117666160,2016-04-28 22:00:00,62,22,Thursday
6117666160,2016-04-28 23:00:00,64,23,Thursday
6117666160,2016-04-29 00:00:00,62,0,Friday
6117666160,2016-04-29 01:00:00,63,1,Friday
