id,activitydate,totalsteps,totaldistance,trackerdistance,loggedactivitiesdistance,veryactivedistance,moderatelyactivedistance,lightactivedistance,sedentaryactivedistance,veryactiveminutes,fairlyactiveminutes,lightlyactiveminutes,sedentaryminutes,calories,day_of_week,month,day_number,is_weekend,total_active_minutes,activity_level,merge_date
2873212765,2016-05-04,8278,5.55999994277954,5.55999994277954,0.0,0.0,0.0,5.55999994277954,0.0,0,0,420,1020,2015,Wednesday,May,2,False,420,Moderately Active,2016-05-04
2873212765,2016-05-05,8314,5.6100001335144,5.6100001335144,0.0,0.779999971389771,0.800000011920929,4.03000020980835,0.0,13,23,311,1093,1971,Thursday,May,3,False,347,Moderately Active,2016-05-05
2873212765,2016-05-06,7063,4.75,4.75,0.0,0.0,0.119999997317791,4.6100001335144,0.0099999997764825,0,5,370,1065,1910,Friday,May,4,False,375,Moderately Active,2016-05-06
2873212765,2016-05-07,4940,3.38000011444092,3.38000011444092,0.0,2.27999997138977,0.550000011920929,0.550000011920929,0.0,75,11,52,1302,1897,Saturday,May,5,True,138,Sedentary,2016-05-07
2873212765,2016-05-08,8168,5.53999996185303,5.53999996185303,0.0,2.90000009536743,0.0,2.64000010490417,0.0,46,0,326,1068,2096,Sunday,May,6,True,372,Moderately Active,2016-05-08
2873212765,2016-05-09,7726,5.19000005722046,5.19000005722046,0.0,0.0,0.0,5.19000005722046,0.0,0,0,345,1095,1906,Monday,May,0,False,345,Moderately Active,2016-05-09
2873212765,2016-05-10,8275,5.55999994277954,5.55999994277954,0.0,0.0,0.0,5.55000019073486,0.0099999997764825,0,0,373,1067,1962,Tuesday,May,1,False,373,Moderately Active,2016-05-10
2873212765,2016-05-11,6440,4.32999992370605,4.32999992370605,0.0,0.0,0.0,4.32000017166138,0.0099999997764825,0,0,319,1121,1826,Wednesday,May,2,False,319,Moderately Active,2016-05-11
2873212765,2016-05-12,7566,5.1100001335144,5.1100001335144,0.0,0.0,0.0,5.1100001335144,0.0,0,0,268,720,1431,Thursday,May,3,False,268,Moderately Active,2016-05-12
3372868164,2016-04-12,4747,3.24000000953674,3.24000000953674,0.0,0.0,0.0,3.23000001907349,0.0099999997764825,0,0,280,1160,1788,Tuesday,April,1,False,280,Sedentary,2016-04-12
3372868164,2016-04-13,9715,6.63000011444092,6.63000011444092,0.0,0.990000009536743,0.340000003576279,5.26999998092651,0.0199999995529652,16,8,371,1045,2093,Wednesday,April,2,False,395,Moderately Active,2016-04-13
3372868164,2016-04-14,8844,6.03000020980835,6.03000020980835,0.0,0.340000003576279,1.02999997138977,4.65000009536743,0.0099999997764825,6,25,370,1039,2065,Thursday,April,3,False,401,Moderately Active,2016-04-14
3372868164,2016-04-15,7451,5.07999992370605,5.07999992370605,0.0,0.0,0.0,5.05999994277954,0.0199999995529652,0,0,335,1105,1908,Friday,April,4,False,335,Moderately Active,2016-04-15
3372868164,2016-04-16,6905,4.73000001907349,4.73000001907349,0.0,0.0,0.0,4.69999980926514,0.0299999993294477,0,0,356,1084,1908,Saturday,April,5,True,356,Moderately Active,2016-04-16
3372868164,2016-04-17,8199,5.88000011444092,5.88000011444092,0.0,1.4099999666214,0.100000001490116,4.3600001335144,0.0099999997764825,11,2,322,1105,1964,Sunday,April,6,True,335,Moderately Active,2016-04-17
3372868164,2016-04-18,6798,4.6399998664856,4.6399998664856,0.0,1.08000004291534,0.200000002980232,3.34999990463257,0.0,20,7,343,1070,2014,Monday,April,0,False,370,Moderately Active,2016-04-18
3372868164,2016-04-19,7711,5.26000022888184,5.26000022888184,0.0,0.0,0.0,5.23999977111816,0.0199999995529652,0,0,376,1064,1985,Tuesday,April,1,False,376,Moderately Active,2016-04-19
3372868164,2016-04-20,4880,3.32999992370605,3.32999992370605,0.0,0.839999973773956,0.0900000035762787,2.38000011444092,0.0199999995529652,15,3,274,1148,1867,Wednesday,April,2,False,292,Sedentary,2016-04-20
3372868164,2016-04-21,8857,6.07000017166138,6.07000017166138,0.0,1.14999997615814,0.259999990463257,4.6399998664856,0.0099999997764825,18,9,376,1037,2124,Thursday,April,3,False,403,Moderately Active,2016-04-21
3372868164,2016-04-22,3843,2.61999988555908,2.61999988555908,0.0,0.0,0.0,2.60999989509583,0.0099999997764825,0,0,206,1234,1669,Friday,April,4,False,206,Sedentary,2016-04-22
3372868164,2016-04-23,7396,5.07000017166138,5.07000017166138,0.0,1.39999997615814,0.0799999982118607,3.57999992370605,0.0,20,2,303,1115,1995,Saturday,April,5,True,325,Moderately Active,2016-04-23
3372868164,2016-04-24,6731,4.59000015258789,4.59000015258789,0.0,0.889999985694885,0.189999997615814,3.49000000953674,0.0199999995529652,14,7,292,1127,1921,Sunday,April,6,True,313,Moderately Active,2016-04-24
3372868164,2016-04-25,5995,4.09000015258789,4.09000015258789,0.0,0.0,0.0,4.09000015258789,0.0,0,0,416,1024,2010,Monday,April,0,False,416,Moderately Active,2016-04-25
3372868164,2016-04-26,8283,5.78999996185303,5.78999996185303,0.0,1.85000002384186,0.0500000007450581,3.86999988555908,0.0099999997764825,22,2,333,1083,2057,Tuesday,April,1,False,357,Moderately Active,2016-04-26
3372868164,2016-04-27,7904,5.42000007629395,5.42000007629395,0.0,1.58000004291534,0.629999995231628,3.19000005722046,0.0099999997764825,24,13,346,1057,2095,Wednesday,April,2,False,383,Moderately Active,2016-04-27
3372868164,2016-04-28,5512,3.75999999046326,3.75999999046326,0.0,0.0,0.0,3.75999999046326,0.0,0,0,385,1055,1972,Thursday,April,3,False,385,Moderately Active,2016-04-28
3372868164,2016-04-29,9135,6.23000001907349,6.23000001907349,0.0,0.0,0.0,6.21999979019165,0.0099999997764825,0,0,402,1038,2044,Friday,April,4,False,402,Moderately Active,2016-04-29
3372868164,2016-04-30,5250,3.57999992370605,3.57999992370605,0.0,1.05999994277954,0.0900000035762787,2.42000007629395,0.0099999997764825,17,4,300,1119,1946,Saturday,April,5,True,321,Moderately Active,2016-04-30
3372868164,2016-05-01,3077,2.09999990463257,2.09999990463257,0.0,0.0,0.0,2.08999991416931,0.0,0,0,172,842,1237,Sunday,May,6,True,172,Sedentary,2016-05-01
3977333714,2016-04-12,8856,5.98000001907349,5.98000001907349,0.0,3.05999994277954,0.910000026226044,2.00999999046326,0.0,44,19,131,777,1450,Tuesday,April,1,False,194,Moderately Active,2016-04-12
3977333714,2016-04-13,10035,6.71000003814697,6.71000003814697,0.0,2.02999997138977,2.13000011444092,2.54999995231628,0.0,31,46,153,754,1495,Wednesday,April,2,False,230,Highly Active,2016-04-13
3977333714,2016-04-14,7641,5.1100001335144,5.1100001335144,0.0,0.319999992847443,0.970000028610229,3.8199999332428,0.0,5,23,214,801,1433,Thursday,April,3,False,242,Moderately Active,2016-04-14
3977333714,2016-04-15,9010,6.05999994277954,6.05999994277954,0.0,1.04999995231628,1.75,3.25999999046326,0.0,15,42,183,644,1468,Friday,April,4,False,240,Moderately Active,2016-04-15
3977333714,2016-04-16,13459,9.0,9.0,0.0,2.02999997138977,4.0,2.97000002861023,0.0,31,83,153,663,1625,Saturday,April,5,True,267,Highly Active,2016-04-16
3977333714,2016-04-17,10415,6.96999979019165,6.96999979019165,0.0,0.699999988079071,2.34999990463257,3.92000007629395,0.0,11,58,205,600,1529,Sunday,April,6,True,274,Highly Active,2016-04-17
3977333714,2016-04-18,11663,7.80000019073486,7.80000019073486,0.0,0.25,3.73000001907349,3.8199999332428,0.0,4,95,214,605,1584,Monday,April,0,False,313,Highly Active,2016-04-18
3977333714,2016-04-19,12414,8.77999973297119,8.77999973297119,0.0,2.24000000953674,2.45000004768372,3.96000003814697,0.0,19,67,221,738,1638,Tuesday,April,1,False,307,Highly Active,2016-04-19
3977333714,2016-04-20,11658,7.82999992370605,7.82999992370605,0.0,0.200000002980232,4.34999990463257,3.27999997138977,0.0,2,98,164,845,1554,Wednesday,April,2,False,264,Highly Active,2016-04-20
3977333714,2016-04-21,6093,4.07999992370605,4.07999992370605,0.0,0.0,0.0,4.05999994277954,0.0,0,0,242,712,1397,Thursday,April,3,False,242,Moderately Active,2016-04-21
3977333714,2016-04-22,8911,5.96000003814697,5.96000003814697,0.0,2.32999992370605,0.579999983310699,3.05999994277954,0.0,33,12,188,731,1481,Friday,April,4,False,233,Moderately Active,2016-04-22
3977333714,2016-04-23,12058,8.06999969482422,8.06999969482422,0.0,0.0,4.21999979019165,3.84999990463257,0.0,0,92,252,724,1638,Saturday,April,5,True,344,Highly Active,2016-04-23
3977333714,2016-04-24,14112,10.0,10.0,0.0,3.26999998092651,4.55999994277954,2.17000007629395,0.0,30,95,129,660,1655,Sunday,April,6,True,254,Highly Active,2016-04-24
3977333714,2016-04-25,11177,8.47999954223633,8.47999954223633,0.0,5.61999988555908,0.430000007152557,2.41000008583069,0.0,50,9,133,781,1570,Monday,April,0,False,192,Highly Active,2016-04-25
3977333714,2016-04-26,11388,7.61999988555908,7.61999988555908,0.0,0.449999988079071,4.21999979019165,2.95000004768372,0.0,7,95,170,797,1551,Tuesday,April,1,False,272,Highly Active,2016-04-26
3977333714,2016-04-27,7193,5.03999996185303,5.03999996185303,0.0,0.0,0.419999986886978,4.61999988555908,0.0,0,10,176,714,1377,Wednesday,April,2,False,186,Moderately Active,2016-04-27
3977333714,2016-04-28,7114,4.88000011444092,4.88000011444092,0.0,1.37000000476837,0.28999999165535,3.22000002861023,0.0,15,8,190,804,1407,Thursday,April,3,False,213,Moderately Active,2016-04-28
3977333714,2016-04-29,10645,7.75,7.75,0.0,3.74000000953674,1.29999995231628,2.71000003814697,0.0,36,32,150,744,1545,Friday,April,4,False,218,Highly Active,2016-04-29
3977333714,2016-04-30,13238,9.19999980926514,9.19999980926514,0.0,3.69000005722046,2.09999990463257,3.41000008583069,0.0,43,52,194,687,1650,Saturday,April,5,True,289,Highly Active,2016-04-30
3977333714,2016-05-01,10414,7.07000017166138,7.07000017166138,0.0,2.67000007629395,1.98000001907349,2.41000008583069,0.0,41,40,124,691,1501,Sunday,May,6,True,205,Highly Active,2016-05-01
3977333714,2016-05-02,16520,11.0500001907349,11.0500001907349,0.0,1.53999996185303,6.48000001907349,3.01999998092651,0.0,24,143,176,713,1760,Monday,May,0,False,343,Highly Active,2016-05-02
3977333714,2016-05-03,14335,9.59000015258789,9.59000015258789,0.0,3.3199999332428,1.74000000953674,4.53000020980835,0.0,47,41,258,594,1710,Tuesday,May,1,False,346,Highly Active,2016-05-03
3977333714,2016-05-04,13559,9.4399995803833,9.4399995803833,0.0,1.80999994277954,4.57999992370605,2.89000010490417,0.0,14,96,142,852,1628,Wednesday,May,2,False,252,Highly Active,2016-05-04
3977333714,2016-05-05,12312,8.57999992370605,8.57999992370605,0.0,1.75999999046326,4.1100001335144,2.71000003814697,0.0,14,88,178,680,1618,Thursday,May,3,False,280,Highly Active,2016-05-05
3977333714,2016-05-06,11677,8.27999973297119,8.27999973297119,0.0,3.10999989509583,2.50999999046326,2.67000007629395,0.0,29,55,168,676,1590,Friday,May,4,False,252,Highly Active,2016-05-06
3977333714,2016-05-07,11550,7.73000001907349,7.73000001907349,0.0,0.0,4.13000011444092,3.58999991416931,0.0,0,86,208,703,1574,Saturday,May,5,True,294,Highly Active,2016-05-07
3977333714,2016-05-08,13585,9.09000015258789,9.09000015258789,0.0,0.680000007152557,5.23999977111816,3.17000007629395,0.0,9,116,171,688,1633,Sunday,May,6,True,296,Highly Active,2016-05-08
3977333714,2016-05-09,14687,10.0799999237061,10.0799999237061,0.0,0.769999980926514,5.59999990463257,3.54999995231628,0.0,8,122,151,1159,1667,Monday,May,0,False,281,Highly Active,2016-05-09
3977333714,2016-05-10,13072,8.77999973297119,8.77999973297119,0.0,0.0700000002980232,5.40000009536743,3.30999994277954,0.0,1,115,196,676,1630,Tuesday,May,1,False,312,Highly Active,2016-05-10
3977333714,2016-05-11,746,0.5,0.5,0.0,0.370000004768372,0.0,0.129999995231628,0.0,4,0,9,13,52,Wednesday,May,2,False,13,Sedentary,2016-05-11
4020332650,2016-04-12,8539,6.11999988555908,6.11999988555908,0.0,0.150000005960464,0.239999994635582,5.67999982833862,0.0,4,15,331,712,3654,Tuesday,April,1,False,350,Moderately Active,2016-04-12
4020332650,2016-04-13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1981,Wednesday,April,2,False,0,Sedentary,2016-04-13
4020332650,2016-04-14,108,0.0799999982118607,0.0799999982118607,0.0,0.0,0.0,0.0299999993294477,0.0,0,0,3,1437,2011,Thursday,April,3,False,3,Sedentary,2016-04-14
4020332650,2016-04-15,1882,1.35000002384186,1.35000002384186,0.0,0.209999993443489,0.360000014305115,0.769999980926514,0.0,36,18,87,1299,2951,Friday,April,4,False,141,Sedentary,2016-04-15
4020332650,2016-04-16,1982,1.41999995708466,1.41999995708466,0.0,0.449999988079071,0.370000004768372,0.589999973773956,0.0,65,21,55,1222,3051,Saturday,April,5,True,141,Sedentary,2016-04-16
4020332650,2016-04-17,16,0.0099999997764825,0.0099999997764825,0.0,0.0,0.0,0.0099999997764825,0.0,0,0,2,1438,1990,Sunday,April,6,True,2,Sedentary,2016-04-17
4020332650,2016-04-18,62,0.0399999991059303,0.0399999991059303,0.0,0.0,0.0,0.0399999991059303,0.0,0,0,2,1438,1995,Monday,April,0,False,2,Sedentary,2016-04-18
4020332650,2016-04-19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1980,Tuesday,April,1,False,0,Sedentary,2016-04-19
4020332650,2016-04-20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1980,Wednesday,April,2,False,0,Sedentary,2016-04-20
4020332650,2016-04-21,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1980,Thursday,April,3,False,0,Sedentary,2016-04-21
4020332650,2016-04-22,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1980,Friday,April,4,False,0,Sedentary,2016-04-22
4020332650,2016-04-23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1980,Saturday,April,5,True,0,Sedentary,2016-04-23
4020332650,2016-04-24,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1980,Sunday,April,6,True,0,Sedentary,2016-04-24
4020332650,2016-04-25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1980,Monday,April,0,False,0,Sedentary,2016-04-25
4020332650,2016-04-26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1980,Tuesday,April,1,False,0,Sedentary,2016-04-26
4020332650,2016-04-27,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1980,Wednesday,April,2,False,0,Sedentary,2016-04-27
4020332650,2016-04-28,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1980,Thursday,April,3,False,0,Sedentary,2016-04-28
4020332650,2016-04-29,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1980,Friday,April,4,False,0,Sedentary,2016-04-29
4020332650,2016-04-30,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1980,Saturday,April,5,True,0,Sedentary,2016-04-30
4020332650,2016-05-01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1980,Sunday,May,6,True,0,Sedentary,2016-05-01
4020332650,2016-05-02,475,0.340000003576279,0.340000003576279,0.0,0.0,0.0399999991059303,0.28999999165535,0.0,0,11,31,1350,2207,Monday,May,0,False,42,Sedentary,2016-05-02
4020332650,2016-05-03,4496,3.22000002861023,3.22000002861023,0.0,0.0,0.0,3.15000009536743,0.0500000007450581,0,0,174,950,2828,Tuesday,May,1,False,174,Sedentary,2016-05-03
4020332650,2016-05-04,10252,7.34999990463257,7.34999990463257,0.0,0.670000016689301,1.03999996185303,5.57999992370605,0.0,13,46,346,531,3879,Wednesday,May,2,False,405,Highly Active,2016-05-04
4020332650,2016-05-05,11728,8.43000030517578,8.43000030517578,0.0,2.61999988555908,1.67999994754791,4.03999996185303,0.0700000002980232,38,42,196,916,3429,Thursday,May,3,False,276,Highly Active,2016-05-05
4020332650,2016-05-06,4369,3.13000011444092,3.13000011444092,0.0,0.0,0.0,3.09999990463257,0.0099999997764825,0,0,177,855,2704,Friday,May,4,False,177,Sedentary,2016-05-06
4020332650,2016-05-07,6132,4.40000009536743,4.40000009536743,0.0,0.0,0.0,3.57999992370605,0.0,0,0,184,1256,2975,Saturday,May,5,True,184,Moderately Active,2016-05-07
4020332650,2016-05-08,5862,4.19999980926514,4.19999980926514,0.0,0.0,0.0,4.15000009536743,0.0,0,0,263,775,3089,Sunday,May,6,True,263,Moderately Active,2016-05-08
4020332650,2016-05-09,4556,3.26999998092651,3.26999998092651,0.0,0.200000002980232,0.119999997317791,2.94000005722046,0.0,3,5,173,1225,2785,Monday,May,0,False,181,Sedentary,2016-05-09
4020332650,2016-05-10,5546,3.98000001907349,3.98000001907349,0.0,0.0,0.0,3.86999988555908,0.0399999991059303,0,0,206,774,2926,Tuesday,May,1,False,206,Moderately Active,2016-05-10
4020332650,2016-05-11,3689,2.65000009536743,2.65000009536743,0.0,0.109999999403954,0.170000001788139,2.32999992370605,0.0,2,8,134,1296,2645,Wednesday,May,2,False,144,Sedentary,2016-05-11
4020332650,2016-05-12,590,0.419999986886978,0.419999986886978,0.0,0.0,0.0,0.409999996423721,0.0,0,0,21,721,1120,Thursday,May,3,False,21,Sedentary,2016-05-12
4057192912,2016-04-12,5394,4.03000020980835,4.03000020980835,0.0,0.0,0.0,3.94000005722046,0.0,0,0,164,1276,2286,Tuesday,April,1,False,164,Moderately Active,2016-04-12
4057192912,2016-04-13,5974,4.46999979019165,4.46999979019165,0.0,0.0,0.0,4.36999988555908,0.0,0,0,160,1280,2306,Wednesday,April,2,False,160,Moderately Active,2016-04-13
4057192912,2016-04-14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1776,Thursday,April,3,False,0,Sedentary,2016-04-14
4057192912,2016-04-15,3984,2.95000004768372,2.95000004768372,0.0,0.209999993443489,0.259999990463257,2.44000005722046,0.0,3,6,88,873,1527,Friday,April,4,False,97,Sedentary,2016-04-15
4319703577,2016-04-12,7753,5.19999980926514,5.19999980926514,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,2115,Tuesday,April,1,False,0,Moderately Active,2016-04-12
4319703577,2016-04-13,8204,5.5,5.5,0.0,0.529999971389771,0.589999973773956,1.30999994277954,0.0,8,15,96,1234,2135,Wednesday,April,2,False,119,Moderately Active,2016-04-13
4319703577,2016-04-14,10210,6.88000011444092,6.88000011444092,0.0,0.109999999403954,0.330000013113022,6.44000005722046,0.0,1,9,339,589,2302,Thursday,April,3,False,349,Highly Active,2016-04-14
4319703577,2016-04-15,5664,3.79999995231628,3.79999995231628,0.0,0.0,0.0,3.79999995231628,0.0,0,0,228,752,1985,Friday,April,4,False,228,Moderately Active,2016-04-15
4319703577,2016-04-16,4744,3.1800000667572,3.1800000667572,0.0,0.0,0.0,3.1800000667572,0.0,0,0,194,724,1884,Saturday,April,5,True,194,Sedentary,2016-04-16
4319703577,2016-04-17,29,0.0199999995529652,0.0199999995529652,0.0,0.0,0.0,0.0199999995529652,0.0,0,0,3,1363,1464,Sunday,April,6,True,3,Sedentary,2016-04-17
4319703577,2016-04-18,2276,1.54999995231628,1.54999995231628,0.0,0.0700000002980232,0.330000013113022,1.12000000476837,0.0,1,9,58,824,1632,Monday,April,0,False,68,Sedentary,2016-04-18
4319703577,2016-04-19,8925,5.98999977111816,5.98999977111816,0.0,0.0,0.0,5.98999977111816,0.0,0,0,311,604,2200,Tuesday,April,1,False,311,Moderately Active,2016-04-19
4319703577,2016-04-20,8954,6.01000022888184,6.01000022888184,0.0,0.0,0.680000007152557,5.30999994277954,0.0,0,18,306,671,2220,Wednesday,April,2,False,324,Moderately Active,2016-04-20
4319703577,2016-04-21,3702,2.48000001907349,2.48000001907349,0.0,0.0,0.0,0.349999994039536,0.0,0,0,34,1265,1792,Thursday,April,3,False,34,Sedentary,2016-04-21
4319703577,2016-04-22,4500,3.01999998092651,3.01999998092651,0.0,0.0599999986588955,0.810000002384186,2.15000009536743,0.0,1,19,176,709,1886,Friday,April,4,False,196,Sedentary,2016-04-22
4319703577,2016-04-23,4935,3.30999994277954,3.30999994277954,0.0,0.0,0.0,3.30999994277954,0.0,0,0,233,546,1945,Saturday,April,5,True,233,Sedentary,2016-04-23
4319703577,2016-04-24,4081,2.74000000953674,2.74000000953674,0.0,0.0599999986588955,0.200000002980232,2.47000002861023,0.0,1,5,191,692,1880,Sunday,April,6,True,197,Sedentary,2016-04-24
4319703577,2016-04-25,9259,6.21000003814697,6.21000003814697,0.0,0.0,0.280000001192093,5.92999982833862,0.0,0,8,390,544,2314,Monday,April,0,False,398,Moderately Active,2016-04-25
4319703577,2016-04-26,9899,6.6399998664856,6.6399998664856,0.0,0.569999992847443,0.920000016689301,5.15000009536743,0.0,8,21,288,649,2236,Tuesday,April,1,False,317,Moderately Active,2016-04-26
4319703577,2016-04-27,10780,7.23000001907349,7.23000001907349,0.0,0.409999996423721,1.91999995708466,4.90999984741211,0.0,6,47,300,680,2324,Wednesday,April,2,False,353,Highly Active,2016-04-27
4319703577,2016-04-28,10817,7.28000020980835,7.28000020980835,0.0,1.00999999046326,0.330000013113022,5.94000005722046,0.0,13,8,359,552,2367,Thursday,April,3,False,380,Highly Active,2016-04-28
4319703577,2016-04-29,7990,5.3600001335144,5.3600001335144,0.0,0.449999988079071,0.790000021457672,4.11999988555908,0.0,6,18,289,624,2175,Friday,April,4,False,313,Moderately Active,2016-04-29
4319703577,2016-04-30,8221,5.51999998092651,5.51999998092651,0.0,0.400000005960464,1.61000001430511,3.50999999046326,0.0,6,38,196,695,2092,Saturday,April,5,True,240,Moderately Active,2016-04-30
4319703577,2016-05-01,1251,0.839999973773956,0.839999973773956,0.0,0.0,0.0,0.839999973773956,0.0,0,0,67,836,1593,Sunday,May,6,True,67,Sedentary,2016-05-01
4319703577,2016-05-02,9261,6.23999977111816,6.23999977111816,0.0,0.0,0.439999997615814,5.71000003814697,0.0,0,11,344,585,2270,Monday,May,0,False,355,Moderately Active,2016-05-02
4319703577,2016-05-03,9648,6.46999979019165,6.46999979019165,0.0,0.579999983310699,1.07000005245209,4.82999992370605,0.0,8,26,287,669,2235,Tuesday,May,1,False,321,Moderately Active,2016-05-03
4319703577,2016-05-04,10429,7.01999998092651,7.01999998092651,0.0,0.589999973773956,0.579999983310699,5.84999990463257,0.0,8,13,313,1106,2282,Wednesday,May,2,False,334,Highly Active,2016-05-04
4319703577,2016-05-05,13658,9.48999977111816,9.48999977111816,0.0,2.63000011444092,1.4099999666214,5.44999980926514,0.0,27,34,328,957,2530,Thursday,May,3,False,389,Highly Active,2016-05-05
4319703577,2016-05-06,9524,6.42000007629395,6.42000007629395,0.0,0.409999996423721,0.469999998807907,5.46000003814697,0.0,6,11,314,692,2266,Friday,May,4,False,331,Moderately Active,2016-05-06
4319703577,2016-05-07,7937,5.32999992370605,5.32999992370605,0.0,0.189999997615814,1.04999995231628,4.07999992370605,0.0,3,28,279,586,2158,Saturday,May,5,True,310,Moderately Active,2016-05-07
4319703577,2016-05-08,3672,2.46000003814697,2.46000003814697,0.0,0.0,0.0,2.46000003814697,0.0,0,0,153,603,1792,Sunday,May,6,True,153,Sedentary,2016-05-08
4319703577,2016-05-09,10378,6.96000003814697,6.96000003814697,0.0,0.140000000596046,0.560000002384186,6.25,0.0,2,14,374,490,2345,Monday,May,0,False,390,Highly Active,2016-05-09
4319703577,2016-05-10,9487,6.36999988555908,6.36999988555908,0.0,0.209999993443489,0.46000000834465,5.69999980926514,0.0,3,12,329,555,2260,Tuesday,May,1,False,344,Moderately Active,2016-05-10
4319703577,2016-05-11,9129,6.13000011444092,6.13000011444092,0.0,0.200000002980232,0.740000009536743,5.17999982833862,0.0,3,18,311,574,2232,Wednesday,May,2,False,332,Moderately Active,2016-05-11
4319703577,2016-05-12,17,0.0099999997764825,0.0099999997764825,0.0,0.0,0.0,0.0099999997764825,0.0,0,0,2,0,257,Thursday,May,3,False,2,Sedentary,2016-05-12
4388161847,2016-04-12,10122,7.78000020980835,7.78000020980835,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,2955,Tuesday,April,1,False,0,Highly Active,2016-04-12
4388161847,2016-04-13,10993,8.44999980926514,8.44999980926514,0.0,0.0599999986588955,0.629999995231628,3.88000011444092,0.0,1,14,150,1275,3092,Wednesday,April,2,False,165,Highly Active,2016-04-13
4388161847,2016-04-14,8863,6.82000017166138,6.82000017166138,0.0,0.129999995231628,1.07000005245209,5.61999988555908,0.0,10,35,219,945,2998,Thursday,April,3,False,264,Moderately Active,2016-04-14
4388161847,2016-04-15,8758,6.73000001907349,6.73000001907349,0.0,0.0,0.0,6.73000001907349,0.0,0,0,299,837,3066,Friday,April,4,False,299,Moderately Active,2016-04-15
4388161847,2016-04-16,6580,5.05999994277954,5.05999994277954,0.0,0.209999993443489,0.400000005960464,4.44999980926514,0.0,6,9,253,609,3073,Saturday,April,5,True,268,Moderately Active,2016-04-16
4388161847,2016-04-17,4660,3.57999992370605,3.57999992370605,0.0,0.0,0.0,3.57999992370605,0.0,0,0,201,721,2572,Sunday,April,6,True,201,Sedentary,2016-04-17
4388161847,2016-04-18,11009,9.10000038146973,9.10000038146973,0.0,3.55999994277954,0.400000005960464,5.1399998664856,0.0,27,8,239,1017,3274,Monday,April,0,False,274,Highly Active,2016-04-18
4388161847,2016-04-19,10181,7.82999992370605,7.82999992370605,0.0,1.37000000476837,0.689999997615814,5.76999998092651,0.0,20,16,249,704,3015,Tuesday,April,1,False,285,Highly Active,2016-04-19
4388161847,2016-04-20,10553,8.11999988555908,8.11999988555908,0.0,1.10000002384186,1.72000002861023,5.28999996185303,0.0,19,42,228,696,3083,Wednesday,April,2,False,289,Highly Active,2016-04-20
4388161847,2016-04-21,10055,7.73000001907349,7.73000001907349,0.0,0.370000004768372,0.389999985694885,6.98000001907349,0.0,7,12,272,853,3069,Thursday,April,3,False,291,Highly Active,2016-04-21
4388161847,2016-04-22,12139,9.34000015258789,9.34000015258789,0.0,3.29999995231628,1.11000001430511,4.92000007629395,0.0,77,25,220,945,3544,Friday,April,4,False,322,Highly Active,2016-04-22
4388161847,2016-04-23,13236,10.1800003051758,10.1800003051758,0.0,4.5,0.319999992847443,5.34999990463257,0.0,58,5,215,749,3306,Saturday,April,5,True,278,Highly Active,2016-04-23
4388161847,2016-04-24,10243,7.88000011444092,7.88000011444092,0.0,1.08000004291534,0.509999990463257,6.30000019073486,0.0,14,8,239,584,2885,Sunday,April,6,True,261,Highly Active,2016-04-24
4388161847,2016-04-25,12961,9.97000026702881,9.97000026702881,0.0,0.730000019073486,1.39999997615814,7.84000015258789,0.0,11,31,301,1054,3288,Monday,April,0,False,343,Highly Active,2016-04-25
4388161847,2016-04-26,9461,7.28000020980835,7.28000020980835,0.0,0.939999997615814,1.05999994277954,5.26999998092651,0.0,14,23,224,673,2929,Tuesday,April,1,False,261,Moderately Active,2016-04-26
4388161847,2016-04-27,11193,8.60999965667725,8.60999965667725,0.0,0.699999988079071,2.50999999046326,5.3899998664856,0.0,11,48,241,684,3074,Wednesday,April,2,False,300,Highly Active,2016-04-27
4388161847,2016-04-28,10074,7.75,7.75,0.0,1.28999996185303,0.430000007152557,6.03000020980835,0.0,19,9,234,878,2969,Thursday,April,3,False,262,Highly Active,2016-04-28
4388161847,2016-04-29,9232,7.09999990463257,7.09999990463257,0.0,0.800000011920929,0.889999985694885,5.42000007629395,0.0,13,16,236,1175,2979,Friday,April,4,False,265,Moderately Active,2016-04-29
